name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"İstanbul, Türkiye",2020-10-07,81.4,72.5,76.6,84.0,72.5,77.1,65.8,69.9,0.005,100.0,4.17,rain,0.0,0.0,12.8,9.2,22.0,1013.2,36.6,7.9,138.1,12.0,6.0,,2020-10-07T07:07:08,2020-10-07T18:35:47,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
"İstanbul, Türkiye",2020-10-08,77.2,63.9,71.7,77.2,63.9,71.7,63.2,75.4,0.508,100.0,8.33,rain,0.0,0.0,31.8,9.5,146.0,1011.5,83.0,7.1,47.5,4.1,2.0,,2020-10-08T07:08:12,2020-10-08T18:34:09,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
"İstanbul, Türkiye",2020-10-09,68.5,60.2,63.9,68.5,60.2,63.9,58.8,83.8,0.715,100.0,12.5,rain,0.0,0.0,23.0,10.3,299.0,1014.7,66.5,7.6,125.3,10.8,6.0,,2020-10-09T07:09:16,2020-10-09T18:32:32,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
"İstanbul, Türkiye",2020-10-10,69.9,59.4,64.0,69.9,59.4,64.0,58.6,83.3,0.181,100.0,8.33,rain,0.0,0.0,17.7,5.3,298.9,1017.2,63.8,8.0,116.6,10.0,6.0,,2020-10-10T07:10:20,2020-10-10T18:30:56,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-10-11,74.0,60.5,66.9,74.0,60.5,66.9,59.9,79.0,0.002,100.0,4.17,rain,0.0,0.0,15.0,9.5,30.0,1016.1,13.1,7.8,162.6,14.1,7.0,,2020-10-11T07:11:24,2020-10-11T18:29:21,0.82,Rain,Clear conditions throughout the day with morning rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-10-12,75.4,58.0,67.2,75.4,58.0,67.2,59.0,75.6,0.0,0.0,0.0,,0.0,0.0,11.0,6.8,33.6,1013.7,19.9,8.0,161.3,14.0,6.0,,2020-10-12T07:12:29,2020-10-12T18:27:46,0.85,Clear,Clear conditions throughout the day.,clear-day,"LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-10-13,84.0,64.9,71.1,83.1,64.9,71.1,60.3,70.9,0.154,100.0,4.17,rain,0.0,0.0,33.3,10.6,171.5,1009.1,33.8,7.7,160.1,13.9,6.0,,2020-10-13T07:13:35,2020-10-13T18:26:12,0.88,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-10-14,75.1,66.1,70.6,75.1,66.1,70.6,60.3,70.5,0.112,100.0,8.33,rain,0.0,0.0,21.9,10.1,240.5,1014.7,30.5,8.1,148.8,13.0,6.0,,2020-10-14T07:14:40,2020-10-14T18:24:38,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"17068099999,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-10-15,77.0,61.0,68.6,77.0,61.0,68.6,59.4,74.1,0.0,0.0,0.0,,0.0,0.0,13.2,5.3,13.6,1018.1,10.6,8.1,166.7,14.3,6.0,,2020-10-15T07:15:46,2020-10-15T18:23:05,0.95,Clear,Clear conditions throughout the day.,clear-day,"17068099999,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
"İstanbul, Türkiye",2020-10-16,77.8,61.2,69.4,77.8,61.2,69.4,57.7,68.5,0.0,0.0,0.0,,0.0,0.0,17.0,7.1,235.5,1014.8,11.0,8.1,162.2,14.1,6.0,,2020-10-16T07:16:52,2020-10-16T18:21:34,0.0,Clear,Clear conditions throughout the day.,clear-day,"17068099999,D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
"İstanbul, Türkiye",2020-10-17,80.7,66.8,71.8,80.4,66.8,71.8,58.4,63.8,0.043,100.0,4.17,rain,0.0,0.0,25.3,10.8,266.8,1011.6,51.7,7.8,105.4,9.1,5.0,,2020-10-17T07:17:59,2020-10-17T18:20:03,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"17068099999,D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
"İstanbul, Türkiye",2020-10-18,67.6,62.3,65.2,67.6,62.3,65.2,59.3,81.3,0.389,100.0,8.33,rain,0.0,0.0,25.5,14.2,27.4,1015.6,87.3,7.5,25.2,2.0,2.0,,2020-10-18T07:19:05,2020-10-18T18:18:33,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"17068099999,D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-10-19,63.1,57.8,61.3,63.1,57.8,61.3,51.6,70.6,0.222,100.0,12.5,rain,0.0,0.0,26.2,12.1,34.9,1022.2,83.2,8.0,15.8,1.2,1.0,,2020-10-19T07:20:13,2020-10-19T18:17:03,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-10-20,65.3,60.5,62.7,65.3,60.5,62.7,54.0,73.3,0.116,100.0,12.5,rain,0.0,0.0,33.1,17.8,51.7,1022.9,86.9,7.8,23.2,1.9,1.0,,2020-10-20T07:21:20,2020-10-20T18:15:35,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-10-21,68.4,62.3,65.3,68.4,62.3,65.3,58.1,77.6,0.313,100.0,8.33,rain,0.0,0.0,32.4,18.3,46.0,1022.6,65.6,7.8,131.6,11.4,6.0,,2020-10-21T07:22:28,2020-10-21T18:14:08,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"17068099999,D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
"İstanbul, Türkiye",2020-10-22,69.9,61.3,65.4,69.9,61.3,65.4,59.3,81.0,0.0,0.0,0.0,,0.0,0.0,17.4,11.1,35.3,1022.0,34.3,8.1,66.4,5.6,3.0,,2020-10-22T07:23:36,2020-10-22T18:12:42,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-10-23,69.8,58.2,63.4,69.8,58.2,63.4,59.5,87.7,0.0,0.0,0.0,,0.0,0.0,11.6,8.2,16.8,1020.6,12.0,7.7,108.5,9.3,6.0,,2020-10-23T07:24:45,2020-10-23T18:11:17,0.25,Clear,Clear conditions throughout the day.,clear-day,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-10-24,72.2,58.2,64.5,72.2,58.2,64.5,60.9,88.6,0.001,100.0,4.17,rain,0.0,0.0,10.3,4.4,330.4,1016.4,28.0,5.4,111.8,9.8,5.0,,2020-10-24T07:25:54,2020-10-24T18:09:53,0.26,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
"İstanbul, Türkiye",2020-10-25,74.8,59.7,66.3,74.8,59.7,66.3,60.5,82.6,0.005,100.0,8.33,rain,0.0,0.0,9.2,5.5,23.0,1013.1,62.9,5.2,120.8,10.3,5.0,,2020-10-25T07:27:03,2020-10-25T18:08:30,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-10-26,71.9,60.7,65.7,71.9,60.7,65.7,60.3,83.2,0.0,0.0,0.0,,0.0,0.0,17.0,7.3,315.6,1013.2,30.0,6.7,132.6,11.6,5.0,,2020-10-26T07:28:12,2020-10-26T18:07:08,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
"İstanbul, Türkiye",2020-10-27,70.8,57.0,64.0,70.8,57.0,64.0,59.5,85.7,0.001,100.0,4.17,rain,0.0,0.0,19.9,11.2,44.6,1014.5,31.3,5.6,128.6,11.1,5.0,,2020-10-27T07:29:22,2020-10-27T18:05:48,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
"İstanbul, Türkiye",2020-10-28,70.8,64.0,67.2,70.8,64.0,67.2,62.4,84.6,0.0,0.0,0.0,,0.0,0.0,15.7,10.9,31.8,1014.3,72.2,8.0,86.1,7.5,4.0,,2020-10-28T07:30:32,2020-10-28T18:04:28,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-10-29,65.8,58.6,63.3,65.8,58.6,63.3,58.6,84.7,0.606,100.0,12.5,rain,0.0,0.0,16.3,13.7,352.1,1014.5,83.5,7.6,69.4,6.0,3.0,,2020-10-29T07:31:42,2020-10-29T18:03:11,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-10-30,65.1,55.9,59.3,65.1,55.9,59.3,56.3,89.7,0.755,100.0,12.5,rain,0.0,0.0,40.3,8.8,347.0,1016.5,80.8,6.0,72.6,6.4,4.0,,2020-10-30T07:32:53,2020-10-30T18:01:54,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-10-31,61.2,52.3,56.6,61.2,52.3,56.6,47.6,72.0,0.465,100.0,12.5,rain,0.0,0.0,23.9,10.4,276.6,1018.4,69.6,8.1,66.6,5.8,3.0,,2020-10-31T07:34:03,2020-10-31T18:00:39,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
"İstanbul, Türkiye",2020-11-01,61.7,48.4,54.8,61.7,47.5,54.7,45.0,70.2,0.417,100.0,12.5,rain,0.0,0.0,33.3,15.5,319.8,1020.0,50.1,8.0,58.4,5.1,3.0,,2020-11-01T07:35:14,2020-11-01T17:59:25,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
"İstanbul, Türkiye",2020-11-02,62.2,44.3,52.4,62.2,43.6,52.2,45.4,77.7,0.0,0.0,0.0,,0.0,0.0,8.5,4.0,21.4,1022.3,9.4,7.8,139.2,12.0,5.0,,2020-11-02T07:36:26,2020-11-02T17:58:12,0.56,Clear,Clear conditions throughout the day.,clear-day,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-11-03,61.1,47.1,54.0,61.1,47.1,54.0,49.2,84.2,0.007,100.0,8.33,rain,0.0,0.0,8.3,5.1,356.9,1019.8,63.1,6.9,72.7,6.3,5.0,,2020-11-03T07:37:37,2020-11-03T17:57:01,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-11-04,60.1,53.3,56.7,60.1,53.3,56.7,52.1,84.7,0.275,100.0,12.5,rain,0.0,0.0,23.0,12.5,2.8,1019.5,78.1,7.9,69.2,6.0,4.0,,2020-11-04T07:38:49,2020-11-04T17:55:52,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-11-05,62.9,52.8,59.0,62.9,52.8,59.0,54.7,85.9,0.463,100.0,16.67,rain,0.0,0.0,32.0,17.4,19.7,1022.6,84.5,7.7,21.1,1.9,1.0,,2020-11-05T07:40:00,2020-11-05T17:54:44,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-11-06,60.5,55.8,58.5,60.5,55.8,58.5,53.1,82.4,0.106,100.0,8.33,rain,0.0,0.0,31.3,16.7,21.5,1025.6,86.6,7.0,63.9,5.4,4.0,,2020-11-06T07:41:12,2020-11-06T17:53:38,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-11-07,58.0,52.3,55.7,58.0,52.3,55.7,49.8,80.8,0.17,100.0,12.5,rain,0.0,0.0,26.8,14.4,30.8,1028.8,81.9,7.8,23.4,1.9,2.0,,2020-11-07T07:42:24,2020-11-07T17:52:33,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
"İstanbul, Türkiye",2020-11-08,61.6,54.3,58.3,61.6,54.3,58.3,51.8,79.0,0.061,100.0,4.17,rain,0.0,0.0,27.5,13.3,47.0,1026.3,65.0,8.1,92.3,8.0,4.0,,2020-11-08T07:43:36,2020-11-08T17:51:30,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-11-09,64.8,55.5,60.1,64.8,55.5,60.1,53.5,78.8,0.0,0.0,0.0,,0.0,0.0,21.9,14.5,47.1,1022.7,45.6,8.1,87.5,7.5,4.0,,2020-11-09T07:44:48,2020-11-09T17:50:29,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-11-10,62.2,57.8,60.2,62.2,57.8,60.2,53.9,79.6,0.011,100.0,12.5,rain,0.0,0.0,29.3,17.8,42.0,1024.4,75.4,8.0,57.6,5.1,2.0,,2020-11-10T07:46:00,2020-11-10T17:49:29,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-11-11,60.9,56.7,58.4,60.9,56.7,58.4,51.7,78.4,0.059,100.0,8.33,rain,0.0,0.0,30.6,18.5,48.6,1026.0,79.1,7.8,67.9,5.9,3.0,,2020-11-11T07:47:12,2020-11-11T17:48:31,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-11-12,62.9,53.5,58.0,62.9,53.5,58.0,49.8,74.3,0.005,100.0,4.17,rain,0.0,0.0,25.3,13.4,64.4,1025.5,45.4,8.0,86.3,7.4,3.0,,2020-11-12T07:48:24,2020-11-12T17:47:35,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-11-13,61.4,51.5,57.1,61.4,51.5,57.1,49.3,75.6,0.0,0.0,0.0,,0.0,0.0,20.1,10.2,65.6,1024.0,40.6,8.0,89.3,7.7,4.0,,2020-11-13T07:49:36,2020-11-13T17:46:41,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-11-14,57.0,54.1,55.6,57.0,54.1,55.6,50.0,81.6,0.097,100.0,8.33,rain,0.0,0.0,22.6,8.5,17.4,1023.4,80.3,7.3,48.8,4.2,2.0,,2020-11-14T07:50:48,2020-11-14T17:45:49,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
"İstanbul, Türkiye",2020-11-15,55.7,49.7,53.3,55.7,48.8,53.2,49.2,86.1,0.134,100.0,8.33,rain,0.0,0.0,17.2,7.8,8.9,1023.6,78.6,7.7,72.1,6.2,3.0,,2020-11-15T07:51:59,2020-11-15T17:44:58,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
"İstanbul, Türkiye",2020-11-16,58.4,46.4,52.1,58.4,43.4,51.3,47.9,85.9,0.014,100.0,4.17,rain,0.0,0.0,12.1,6.5,13.4,1022.4,37.6,7.6,85.8,7.7,4.0,,2020-11-16T07:53:11,2020-11-16T17:44:10,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
"İstanbul, Türkiye",2020-11-17,60.5,45.1,52.8,60.5,43.4,52.4,48.1,84.4,0.003,100.0,4.17,rain,0.0,0.0,14.5,10.5,43.0,1024.2,11.2,7.6,107.6,9.4,5.0,,2020-11-17T07:54:22,2020-11-17T17:43:23,0.07,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
"İstanbul, Türkiye",2020-11-18,58.5,46.8,53.6,58.5,44.4,53.4,49.0,84.7,0.144,100.0,12.5,rain,0.0,0.0,28.0,14.5,47.9,1026.1,64.5,7.7,56.8,4.9,3.0,,2020-11-18T07:55:32,2020-11-18T17:42:38,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
"İstanbul, Türkiye",2020-11-19,55.3,53.3,54.5,55.3,53.3,54.5,43.8,67.1,0.143,100.0,8.33,rain,0.0,0.0,39.1,24.0,34.9,1023.5,84.5,8.1,20.7,1.8,1.0,,2020-11-19T07:56:43,2020-11-19T17:41:56,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-11-20,56.1,52.2,53.8,56.1,52.2,53.8,42.2,64.9,0.0,0.0,0.0,,0.0,0.0,30.0,17.6,34.4,1016.8,75.3,8.2,22.0,1.9,1.0,,2020-11-20T07:57:53,2020-11-20T17:41:15,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
"İstanbul, Türkiye",2020-11-21,53.0,50.8,51.7,53.0,50.8,51.7,45.4,79.2,0.078,100.0,16.67,rain,0.0,0.0,30.0,13.6,50.1,1023.4,86.2,7.4,29.1,2.4,1.0,,2020-11-21T07:59:02,2020-11-21T17:40:37,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-11-22,52.2,47.8,50.1,52.2,44.0,48.4,44.6,81.5,0.274,100.0,12.5,rain,0.0,0.0,27.7,14.4,42.1,1030.2,71.8,7.2,27.2,2.4,1.0,,2020-11-22T08:00:12,2020-11-22T17:40:00,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-11-23,55.5,42.1,48.6,55.5,38.7,47.5,41.5,76.8,0.0,0.0,0.0,,0.0,0.0,18.6,9.0,49.1,1027.5,11.7,8.1,114.2,9.8,5.0,,2020-11-23T08:01:20,2020-11-23T17:39:26,0.27,Clear,Clear conditions throughout the day.,clear-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
"İstanbul, Türkiye",2020-11-24,55.9,39.8,48.5,55.9,35.8,47.5,41.6,78.2,0.0,0.0,0.0,,0.0,0.0,26.4,14.0,35.4,1023.6,38.3,7.3,53.9,4.6,3.0,,2020-11-24T08:02:28,2020-11-24T17:38:54,0.3,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
"İstanbul, Türkiye",2020-11-25,55.8,49.7,52.6,55.8,44.7,52.0,42.2,68.4,0.049,100.0,8.33,rain,0.0,0.0,30.0,15.8,47.8,1024.0,74.6,8.0,67.2,5.9,3.0,,2020-11-25T08:03:35,2020-11-25T17:38:24,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
"İstanbul, Türkiye",2020-11-26,56.2,44.3,51.7,56.2,42.6,51.1,42.5,71.1,0.0,0.0,0.0,,0.0,0.0,23.9,12.8,47.0,1024.0,41.5,8.1,100.2,8.6,4.0,,2020-11-26T08:04:42,2020-11-26T17:37:56,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
"İstanbul, Türkiye",2020-11-27,57.6,45.5,50.9,57.6,43.0,49.9,42.7,74.1,0.001,100.0,4.17,rain,0.0,0.0,15.2,7.4,52.0,1022.2,0.7,8.0,112.3,9.6,5.0,,2020-11-27T08:05:48,2020-11-27T17:37:31,0.4,Rain,Clear conditions throughout the day with morning rain.,rain,"17068099999,D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
"İstanbul, Türkiye",2020-11-28,59.4,41.7,50.0,59.4,40.2,49.4,40.8,72.5,0.0,0.0,0.0,,0.0,0.0,13.6,6.9,259.6,1019.8,0.3,7.1,109.2,9.4,4.0,,2020-11-28T08:06:53,2020-11-28T17:37:07,0.43,Clear,Clear conditions throughout the day.,clear-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-11-29,59.7,43.8,52.8,59.7,43.8,52.8,40.2,63.3,0.0,0.0,0.0,,0.0,0.0,12.1,7.0,124.8,1018.8,39.4,7.7,84.9,7.3,4.0,,2020-11-29T08:07:57,2020-11-29T17:36:46,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-11-30,58.4,44.6,50.1,58.4,40.3,48.4,41.5,73.0,0.0,0.0,0.0,,0.0,0.0,35.8,18.2,8.8,1016.9,65.2,7.7,89.3,7.6,4.0,,2020-11-30T08:09:00,2020-11-30T17:36:28,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
"İstanbul, Türkiye",2020-12-01,47.4,43.0,44.7,40.5,37.0,39.1,40.8,86.1,0.064,100.0,12.5,rain,0.0,0.0,26.4,20.5,356.9,1020.3,89.6,6.2,8.4,0.6,0.0,,2020-12-01T08:10:02,2020-12-01T17:36:11,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-12-02,46.6,42.0,44.1,43.2,35.8,39.7,40.0,85.3,0.001,100.0,4.17,rain,0.0,0.0,18.1,11.8,11.6,1022.2,90.0,7.9,9.7,0.7,0.0,,2020-12-02T08:11:04,2020-12-02T17:35:57,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"17068099999,D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
"İstanbul, Türkiye",2020-12-03,55.1,46.7,50.3,55.1,42.2,48.7,46.4,86.7,0.006,100.0,4.17,rain,0.0,0.0,14.1,9.6,57.1,1021.1,61.5,7.4,62.5,5.4,3.0,,2020-12-03T08:12:04,2020-12-03T17:35:45,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"17068099999,D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-12-04,59.2,42.4,50.8,59.2,42.0,50.6,47.0,87.5,0.076,100.0,4.17,rain,0.0,0.0,11.6,8.7,48.1,1016.9,13.9,4.6,95.7,8.4,4.0,,2020-12-04T08:13:03,2020-12-04T17:35:35,0.64,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"17068099999,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-12-05,58.6,44.4,53.0,58.6,42.1,52.5,48.6,85.4,0.001,100.0,4.17,rain,0.0,0.0,15.7,9.2,40.0,1017.9,34.7,5.5,68.0,5.7,3.0,,2020-12-05T08:14:00,2020-12-05T17:35:28,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"17068099999,D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
